[0.035s] Invoking command in '/home/futill/dummy_ros/build/easy_handeye2_msgs': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /home/futill/dummy_ros/build/easy_handeye2_msgs -- -j16 -l16
[0.491s] [  0%] Built target easy_handeye2_msgs__cpp
[0.491s] [ 12%] Built target easy_handeye2_msgs__rosidl_generator_c
[0.491s] [ 12%] Built target ament_cmake_python_symlink_easy_handeye2_msgs
[0.491s] [ 36%] Built target easy_handeye2_msgs__rosidl_typesupport_introspection_c
[0.491s] [ 36%] Built target easy_handeye2_msgs__rosidl_typesupport_cpp
[0.492s] [ 60%] Built target easy_handeye2_msgs__rosidl_typesupport_fastrtps_cpp
[0.492s] [ 60%] Built target easy_handeye2_msgs__rosidl_typesupport_introspection_cpp
[0.492s] [ 72%] Built target easy_handeye2_msgs__rosidl_typesupport_c
[0.492s] [ 84%] Built target easy_handeye2_msgs__rosidl_typesupport_fastrtps_c
[0.492s] [ 84%] Built target easy_handeye2_msgs
[0.492s] [ 85%] Built target easy_handeye2_msgs__py
[0.492s] [ 96%] Built target easy_handeye2_msgs__rosidl_generator_py
[0.492s] [ 99%] Built target easy_handeye2_msgs__rosidl_typesupport_c__pyext
[0.492s] [ 99%] Built target easy_handeye2_msgs__rosidl_typesupport_fastrtps_c__pyext
[0.492s] [100%] Built target easy_handeye2_msgs__rosidl_typesupport_introspection_c__pyext
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/save_calibration.h
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/save_samples.h
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/select_target_pose.h
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/set_algorithm.h
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/take_sample.h
[0.759s] -- Up-to-date symlink: /home/futill/dummy_ros/install/share/easy_handeye2_msgs/environment/library_path.sh
[0.760s] -- Up-to-date symlink: /home/futill/dummy_ros/install/share/easy_handeye2_msgs/environment/library_path.dsv
[0.762s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__rosidl_typesupport_fastrtps_c.h
[0.762s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__rosidl_typesupport_fastrtps_c.h
[0.762s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__rosidl_typesupport_fastrtps_c.h
[0.763s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__rosidl_typesupport_fastrtps_c.h
[0.763s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__rosidl_typesupport_fastrtps_c.h
[0.767s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/rosidl_typesupport_fastrtps_c__visibility_control.h
[0.767s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__rosidl_typesupport_fastrtps_c.h
[0.767s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__rosidl_typesupport_fastrtps_c.h
[0.767s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/enumerate_target_poses__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/execute_plan__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/list_algorithms__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/load_samples__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/plan_to_selected_target_pose__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/remove_sample__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/save_calibration__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/save_samples__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/select_target_pose__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/set_algorithm__rosidl_typesupport_fastrtps_c.h
[0.768s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/take_sample__rosidl_typesupport_fastrtps_c.h
[0.774s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__rosidl_typesupport_introspection_c.h
[0.774s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__rosidl_typesupport_introspection_c.h
[0.775s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__rosidl_typesupport_introspection_c.h
[0.775s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__rosidl_typesupport_introspection_c.h
[0.775s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__rosidl_typesupport_introspection_c.h
[0.775s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/rosidl_typesupport_introspection_c__visibility_control.h
[0.776s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__rosidl_typesupport_introspection_c.h
[0.776s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__rosidl_typesupport_introspection_c.h
[0.776s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/enumerate_target_poses__rosidl_typesupport_introspection_c.h
[0.776s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/execute_plan__rosidl_typesupport_introspection_c.h
[0.777s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/list_algorithms__rosidl_typesupport_introspection_c.h
[0.777s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/load_samples__rosidl_typesupport_introspection_c.h
[0.777s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/plan_to_selected_target_pose__rosidl_typesupport_introspection_c.h
[0.783s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/remove_sample__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/save_calibration__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/save_samples__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/select_target_pose__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/set_algorithm__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/take_sample__rosidl_typesupport_introspection_c.h
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__builder.hpp
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__struct.hpp
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__traits.hpp
[0.784s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration__type_support.hpp
[0.785s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__builder.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__struct.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__traits.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/handeye_calibration_parameters__type_support.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__builder.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__struct.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__traits.hpp
[0.787s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample__type_support.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__builder.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__struct.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__traits.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/sample_list__type_support.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__builder.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__struct.hpp
[0.788s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__traits.hpp
[0.789s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/detail/target_pose_list__type_support.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/handeye_calibration.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/handeye_calibration_parameters.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/rosidl_generator_cpp__visibility_control.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/sample.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/sample_list.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/msg/target_pose_list.hpp
[0.790s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/check_starting_pose.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/compute_calibration.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__builder.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__struct.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__traits.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/check_starting_pose__type_support.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__builder.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__struct.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__traits.hpp
[0.791s] -- Up-to-date symlink: /home/futill/dummy_ros/install/include/easy_handeye2_msgs/easy_handeye2_msgs/srv/detail/compute_calibration__type_support.hpp
